#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ab6 13  - even-skipped caudal bicoid

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - cad, channel 3 - bcd>
0 2.07 41.98 12.37 14.09 163.11
1 2.56 54.11 11.81 14.87 159.56
2 2.72 50.25 17.12 17.35 170.54
3 3.69 41.62 22.22 22.61 193.27
4 3.81 46.64 22.12 22.53 188.76
5 3.85 56.98 13.97 16.79 160.66
6 3.92 35.96 16.62 17.05 172.18
7 4.67 52.57 23.66 21.73 174.14
8 5.07 31.89 15.57 14.24 142.70
9 5.38 40.31 30.79 26.53 192.72
10 5.57 44.55 31.36 27.81 189.72
11 5.82 48.95 28.46 26.00 169.91
12 5.62 36.44 28.05 24.13 202.01
13 5.50 57.06 21.15 22.49 170.98
14 6.32 61.48 15.95 18.96 141.29
15 6.93 28.73 17.65 15.33 136.56
16 6.70 53.10 28.52 28.27 176.15
17 6.76 32.94 28.30 22.06 177.81
18 7.47 42.14 31.50 26.89 160.74
19 7.32 57.05 25.94 26.56 161.95
20 7.48 37.22 32.33 25.27 165.96
21 7.72 46.17 30.94 27.97 155.27
22 8.21 50.50 30.34 28.99 151.92
23 8.36 66.61 15.69 20.06 134.82
24 8.17 63.30 24.85 25.51 157.88
25 8.87 60.53 28.59 29.74 156.19
26 8.50 32.39 31.40 24.18 161.91
27 8.32 54.00 23.93 21.65 82.53
28 9.05 39.47 39.77 28.10 162.70
29 9.43 28.92 30.69 22.97 152.31
30 9.12 56.97 30.75 32.32 166.88
31 9.84 35.11 34.81 26.40 151.48
32 10.00 43.36 35.79 30.98 148.50
33 9.92 53.70 32.12 31.99 154.27
34 9.92 47.29 34.59 30.35 148.43
35 9.91 24.85 24.00 18.98 144.72
36 10.59 69.26 20.24 23.17 123.60
37 10.20 65.56 25.19 28.27 150.16
38 10.78 50.43 37.72 34.75 161.90
39 10.89 58.22 31.62 32.36 140.82
40 11.04 62.48 28.86 32.21 141.96
41 11.02 31.63 36.81 26.74 146.02
42 10.82 38.62 41.96 32.94 167.97
43 11.49 27.20 36.74 26.26 148.14
44 11.24 73.26 14.86 18.93 106.07
45 12.05 41.24 40.62 33.45 143.14
46 12.10 47.35 34.61 32.06 129.68
47 12.03 52.84 35.01 36.03 136.64
48 12.13 66.35 29.34 33.01 140.00
49 12.30 36.15 40.87 31.71 145.10
50 11.88 73.15 16.22 21.02 112.47
51 12.69 56.45 35.66 35.05 133.65
52 12.70 21.32 29.03 22.21 134.86
53 12.86 60.36 33.07 33.70 129.82
54 12.91 69.91 28.26 29.22 122.80
55 12.70 31.64 43.35 32.57 152.29
56 13.20 44.27 40.43 33.24 134.44
57 12.98 26.09 37.80 27.60 144.02
58 13.02 74.02 19.69 24.27 115.50
59 13.50 63.91 35.14 36.10 132.40
60 13.74 51.92 36.12 34.99 124.51
61 14.01 40.58 41.72 32.31 126.36
62 14.05 35.89 45.30 34.30 139.11
63 14.01 47.35 39.83 32.87 129.82
64 14.11 31.33 42.21 31.08 137.59
65 14.38 24.18 41.61 27.62 135.85
66 14.38 20.27 32.91 23.47 131.72
67 14.53 66.93 37.32 37.66 128.00
68 14.51 56.80 37.87 37.82 124.86
69 14.50 72.64 30.73 32.28 131.71
70 14.69 76.43 17.86 21.26 87.62
71 15.07 28.23 46.83 31.18 123.11
72 15.12 60.48 37.69 36.90 115.82
73 14.94 48.49 35.74 32.48 105.45
74 15.39 69.45 37.57 36.28 119.80
75 15.43 63.82 39.80 40.02 128.01
76 15.97 44.86 43.46 34.09 105.87
77 15.44 52.61 41.07 37.25 115.23
78 15.70 37.64 46.23 36.93 122.63
79 15.71 32.95 46.26 33.49 123.12
80 16.16 41.33 50.05 38.19 125.35
81 16.10 21.35 41.49 28.50 121.10
82 16.15 24.87 46.59 33.21 130.92
83 16.26 72.52 36.29 35.03 113.82
84 16.51 56.70 42.37 37.81 104.28
85 16.27 48.10 43.28 39.97 113.38
86 16.64 18.00 34.59 25.45 121.77
87 16.55 76.24 26.49 28.31 97.05
88 16.83 65.62 43.16 42.27 120.43
89 17.23 27.27 53.20 33.76 124.45
90 17.25 30.82 58.97 35.97 118.03
91 17.22 52.11 48.57 43.33 113.02
92 17.23 61.41 42.37 40.22 108.48
93 17.09 48.72 52.08 46.75 128.60
94 17.34 34.71 55.25 39.84 120.91
95 17.55 68.92 47.10 41.89 117.70
96 17.49 80.00 20.16 21.51 75.40
97 18.22 38.16 46.40 36.77 103.72
98 17.98 22.30 50.67 32.02 114.27
99 18.08 72.32 42.32 37.47 100.62
100 18.10 41.80 54.61 38.84 110.73
101 18.28 57.63 46.31 40.34 101.52
102 18.22 76.59 37.42 31.97 94.33
103 18.50 47.64 46.45 41.02 108.64
104 18.56 18.81 40.01 25.35 98.21
105 18.80 52.63 47.15 43.27 105.32
106 18.91 25.60 57.46 36.36 112.55
107 19.02 33.24 55.36 37.85 110.09
108 19.13 29.36 54.59 36.34 107.14
109 19.19 44.37 61.04 49.44 131.18
110 19.25 14.58 31.77 19.86 86.19
111 18.83 16.05 32.52 23.27 96.59
112 19.57 59.98 46.85 42.51 95.77
113 19.53 69.01 46.01 43.20 99.36
114 19.38 80.36 36.96 31.07 88.36
115 19.56 74.56 49.36 39.31 96.27
116 20.13 54.79 54.16 45.92 101.59
117 20.11 36.08 58.50 42.97 107.30
118 20.19 23.31 54.21 35.01 98.08
119 20.39 50.21 55.77 46.71 101.94
120 20.39 77.83 48.77 38.55 90.96
121 20.47 42.42 66.30 45.87 113.38
122 20.29 17.62 48.14 28.49 96.64
123 20.48 46.41 67.28 53.40 103.83
124 21.02 39.23 57.30 45.60 102.51
125 20.63 64.06 55.28 44.76 97.89
126 20.76 71.91 52.27 47.99 103.04
127 20.96 20.47 62.75 35.11 100.93
128 20.94 31.65 57.81 38.06 93.15
129 20.92 27.32 65.55 40.69 106.01
130 21.14 67.63 56.82 48.25 99.46
131 21.12 82.09 32.43 30.03 73.76
132 21.50 61.01 55.14 48.64 96.42
133 21.59 56.82 58.91 50.40 109.06
134 21.68 75.18 55.00 42.65 88.13
135 21.68 15.35 50.46 28.35 90.74
136 21.69 48.78 71.13 58.31 105.96
137 21.85 35.28 67.92 45.23 103.76
138 22.24 53.02 56.91 45.90 91.21
139 22.07 43.59 64.19 45.96 94.37
140 22.22 78.88 57.22 43.59 90.55
141 22.47 22.25 69.23 37.48 98.98
142 22.62 26.05 72.37 39.12 94.99
143 22.58 70.01 66.46 48.53 91.10
144 22.77 29.86 68.89 43.07 101.02
145 22.61 65.52 67.17 50.90 98.63
146 22.87 17.99 61.91 31.84 86.16
147 23.02 47.44 69.71 55.44 111.71
148 22.59 83.97 34.04 31.93 71.15
149 23.00 59.40 69.02 53.06 99.10
150 23.24 37.31 74.54 45.57 99.30
151 22.73 40.53 40.81 32.03 60.19
152 23.14 12.88 42.07 25.43 77.77
153 23.15 73.81 77.57 51.98 95.59
154 23.44 33.22 72.07 44.86 93.57
155 23.84 50.78 69.67 57.26 100.85
156 23.84 62.57 72.70 55.48 93.27
157 23.70 81.15 57.38 46.32 85.06
158 23.41 42.93 70.72 47.98 90.38
159 23.71 56.74 66.08 51.93 87.97
160 23.96 77.19 70.90 52.21 89.95
161 24.08 24.36 80.32 43.19 99.12
162 24.08 85.59 39.44 32.12 63.92
163 24.00 44.30 75.95 53.31 93.84
164 24.36 20.38 75.22 38.38 86.46
165 24.27 70.67 71.79 53.84 85.62
166 24.49 39.49 76.23 49.76 90.71
