#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ac16 13  - even-skipped caudal bicoid

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - cad, channel 3 - bcd>
0 1.87 46.14 5.56 10.89 100.16
1 2.42 49.64 6.92 12.01 116.71
2 2.70 43.47 6.71 14.03 132.13
3 3.14 53.69 6.65 12.34 103.29
4 3.83 47.04 12.14 21.70 184.91
5 4.23 50.51 14.40 22.35 187.26
6 4.31 43.40 11.88 20.78 179.85
7 4.89 56.50 9.59 16.61 131.25
8 5.21 39.98 11.56 19.00 156.00
9 5.07 53.32 15.48 24.92 187.51
10 5.57 47.61 19.30 28.63 189.92
11 5.68 59.47 8.01 14.78 102.08
12 5.83 43.61 17.56 29.82 201.71
13 6.53 35.19 8.26 15.54 105.08
14 6.47 50.92 19.61 32.47 197.58
15 6.71 54.30 20.44 31.86 193.82
16 6.95 41.12 18.74 28.23 175.61
17 7.21 57.10 16.95 29.00 165.07
18 7.11 45.35 20.74 34.24 189.76
19 7.03 63.79 5.29 11.08 61.50
20 7.28 60.36 13.47 23.17 143.59
21 7.44 37.99 18.08 28.67 186.14
22 7.60 48.51 24.89 37.26 199.11
23 8.21 52.45 23.94 38.50 182.36
24 8.37 33.02 11.20 19.89 125.49
25 8.72 44.47 23.44 33.32 169.59
26 8.53 63.01 12.19 20.60 118.41
27 8.78 36.22 19.15 28.44 165.64
28 8.65 40.58 22.87 34.33 177.42
29 9.04 55.89 21.74 36.16 164.05
30 9.01 59.18 18.93 33.26 168.15
31 9.06 48.70 24.60 38.38 184.78
32 9.66 31.14 10.60 19.10 115.36
33 9.55 66.18 10.43 19.20 96.45
34 9.79 52.37 24.97 38.50 167.48
35 10.24 38.11 26.97 37.77 172.84
36 10.12 62.66 19.38 33.74 147.17
37 10.24 41.35 28.01 42.41 187.65
38 10.34 27.91 7.06 14.32 75.40
39 10.51 35.02 21.93 33.42 159.88
40 10.44 44.72 26.19 40.15 169.93
41 10.43 69.22 6.95 14.32 56.06
42 10.57 47.99 27.38 40.49 163.93
43 10.74 59.95 24.12 40.25 156.72
44 11.03 56.91 23.61 38.35 154.56
45 11.15 53.71 26.77 42.23 166.02
46 11.09 65.64 17.48 30.14 123.54
47 11.29 32.30 19.96 32.43 150.47
48 11.59 50.55 31.00 41.54 163.54
49 11.90 42.26 26.17 39.11 149.83
50 11.86 28.29 11.00 18.98 101.85
51 11.93 38.37 28.55 38.31 151.86
52 11.93 70.94 7.92 16.36 57.75
53 12.37 67.91 17.29 29.49 109.83
54 12.21 45.72 30.15 45.18 166.83
55 12.34 60.76 28.10 43.02 139.38
56 12.53 64.07 26.56 42.73 135.90
57 12.72 34.54 29.23 39.43 144.51
58 12.69 55.62 29.19 46.91 160.57
59 12.84 31.38 23.80 33.76 138.42
60 13.05 48.52 29.23 44.78 143.36
61 13.19 52.61 30.25 47.08 148.18
62 13.28 58.47 32.89 51.45 157.99
63 13.40 25.28 10.59 18.11 87.12
64 13.49 37.49 30.38 49.07 154.98
65 13.62 40.90 28.67 43.30 145.74
66 13.62 28.82 19.90 31.39 120.98
67 13.67 71.32 12.82 23.27 72.09
68 13.94 43.64 31.93 44.21 137.40
69 13.92 66.86 27.03 44.86 124.55
70 13.74 45.19 29.67 40.29 137.56
71 14.39 60.79 31.97 50.25 141.15
72 14.44 63.62 31.13 49.52 131.65
73 14.69 34.74 31.07 40.64 128.04
74 14.69 31.67 25.52 35.66 111.95
75 14.57 56.50 32.93 51.62 145.79
76 14.75 50.16 34.05 47.77 140.31
77 14.87 46.96 34.83 47.64 144.01
78 14.81 26.28 19.71 29.66 110.71
79 14.66 23.38 7.46 13.98 53.59
80 14.94 53.25 35.10 50.78 141.55
81 15.14 38.40 33.01 42.88 125.30
82 15.19 69.05 25.98 44.87 115.10
83 15.32 72.92 14.95 25.58 75.67
84 15.56 29.17 31.12 43.45 126.75
85 15.74 76.78 6.49 15.62 31.54
86 15.78 65.92 32.83 50.65 125.43
87 15.96 44.65 38.25 50.42 130.18
88 16.20 41.73 35.86 50.81 126.59
89 15.94 59.92 36.96 54.08 130.25
90 16.04 23.40 14.56 22.78 76.94
91 16.49 32.31 32.86 41.80 106.08
92 16.25 56.13 34.60 57.04 128.00
93 16.55 63.06 39.09 55.03 126.94
94 16.57 48.78 38.08 49.25 121.40
95 16.63 52.80 34.27 46.88 119.61
96 16.85 36.17 39.48 53.41 129.70
97 16.88 39.24 36.48 51.22 121.08
98 16.80 70.21 28.48 46.04 100.55
99 16.90 27.54 31.39 43.09 112.29
100 16.80 74.58 16.62 29.55 75.19
101 17.54 19.34 9.06 15.57 45.23
102 17.36 58.83 39.89 59.40 123.32
103 17.51 66.35 37.44 51.11 107.87
104 17.63 78.12 8.28 16.89 30.85
105 17.32 22.99 21.18 31.04 94.28
106 17.78 46.26 43.28 54.38 120.67
107 18.27 43.11 40.81 50.97 107.06
108 17.85 21.77 20.09 28.83 83.83
109 18.04 34.18 38.92 50.03 112.05
110 18.01 51.54 41.54 53.19 119.03
111 18.20 25.13 34.48 42.23 101.57
112 18.16 55.96 40.39 57.20 114.59
113 18.04 72.90 31.88 47.03 97.35
114 18.12 62.58 44.86 58.32 114.92
115 18.25 28.80 37.57 46.66 111.53
116 18.45 69.53 44.00 62.37 109.27
117 18.59 38.99 36.86 44.16 90.25
118 18.92 48.63 46.92 57.57 119.51
119 19.18 31.23 40.63 45.33 95.42
120 19.01 59.13 46.40 61.98 115.90
121 18.94 76.00 23.03 37.43 73.17
122 19.24 66.53 47.43 61.82 103.28
123 19.51 79.79 12.00 21.27 34.12
124 19.34 54.10 49.03 61.66 123.93
125 19.56 22.56 31.73 39.21 88.10
126 19.74 61.67 53.39 70.54 115.34
127 19.79 26.50 36.63 43.88 90.32
128 19.69 34.83 44.31 50.82 101.89
129 19.78 73.00 37.42 58.32 86.88
130 19.95 51.31 56.82 60.49 110.23
131 20.00 64.39 61.58 70.51 119.07
132 20.08 44.28 48.36 55.94 104.25
133 20.32 40.91 48.26 56.40 103.09
134 20.30 56.48 55.28 59.45 106.46
135 20.17 69.85 49.74 64.92 99.82
136 20.58 37.72 44.64 50.44 93.75
137 20.29 82.68 6.36 13.93 13.14
138 20.49 47.96 51.93 57.91 102.62
139 20.62 76.01 34.57 49.12 81.55
140 20.93 29.20 42.32 48.07 84.83
141 20.97 15.65 11.72 16.23 39.65
142 20.93 32.90 47.70 52.45 92.79
143 21.03 59.31 61.44 67.20 102.58
144 21.12 79.36 26.23 35.79 55.46
145 21.25 66.93 62.76 66.30 94.52
146 21.15 22.48 45.37 47.73 88.53
147 21.75 19.21 29.90 32.50 61.87
148 21.48 53.63 52.78 59.70 93.76
149 21.47 62.50 55.75 65.70 95.87
150 21.55 25.95 50.60 51.29 89.35
151 21.47 72.55 51.93 62.59 88.18
152 21.63 45.67 57.56 61.47 98.37
153 21.89 50.15 55.94 56.17 90.56
154 21.98 82.43 15.26 20.15 27.62
155 22.22 35.81 48.58 49.91 81.70
156 22.17 56.97 64.42 72.57 100.63
157 22.56 39.82 48.41 49.88 79.07
158 22.32 69.90 64.10 68.10 86.85
159 22.31 31.46 55.42 55.02 89.83
160 22.42 75.98 52.05 58.22 73.31
161 22.70 43.21 54.97 56.54 86.42
162 22.57 64.86 64.77 74.73 96.30
163 22.71 15.38 24.18 24.40 50.16
164 22.89 23.71 51.92 47.59 73.35
165 23.02 59.35 65.60 65.62 87.64
166 22.84 79.20 41.22 48.73 65.43
