#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ad31 13  - even-skipped caudal bicoid

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - cad, channel 3 - bcd>
0 2.92 52.77 11.65 23.06 200.44
1 3.28 48.43 13.75 24.99 213.12
2 3.44 57.32 12.95 25.50 213.87
3 3.99 61.14 10.95 21.73 187.34
4 4.19 41.20 11.02 19.09 189.79
5 4.52 45.70 15.16 24.95 202.52
6 4.84 55.93 16.05 31.14 202.87
7 4.97 51.06 16.27 28.28 202.10
8 5.46 38.12 12.56 20.25 189.45
9 5.86 62.97 14.97 28.73 194.06
10 6.05 42.70 15.72 26.41 189.45
11 6.51 59.29 17.35 31.05 188.58
12 5.90 66.82 12.38 23.68 180.91
13 6.07 33.77 9.35 13.79 155.51
14 6.49 48.20 16.72 28.78 181.80
15 6.37 54.92 18.60 34.14 206.77
16 7.09 30.20 7.57 12.28 134.53
17 7.16 69.49 11.75 26.92 181.32
18 6.80 38.48 14.66 20.82 177.39
19 7.59 53.51 20.20 32.96 178.39
20 7.34 36.42 14.37 24.65 171.91
21 7.78 44.15 22.31 33.99 198.11
22 7.60 65.03 16.60 31.58 174.34
23 8.10 40.27 19.50 33.61 198.01
24 8.12 72.73 10.17 20.71 147.51
25 8.22 32.26 15.38 21.61 167.44
26 8.69 47.10 20.76 35.52 180.58
27 8.48 60.17 22.10 37.39 183.23
28 8.74 51.88 22.28 33.45 179.36
29 8.96 36.13 19.47 28.29 172.12
30 8.95 50.13 23.41 42.31 181.26
31 9.13 68.68 17.74 30.95 164.06
32 9.45 27.96 11.82 18.55 134.35
33 9.24 64.42 20.54 36.54 171.88
34 9.45 56.20 21.25 35.32 164.76
35 9.72 41.66 21.18 32.31 163.98
36 9.98 75.33 11.04 22.24 127.76
37 10.34 71.45 18.61 32.20 152.79
38 10.14 32.22 19.65 30.59 176.45
39 10.64 49.07 25.48 39.14 168.64
40 10.61 59.94 24.88 41.41 165.76
41 10.52 53.62 23.20 37.57 153.07
42 10.64 36.42 21.45 33.36 169.21
43 10.97 44.80 26.36 41.01 169.57
44 10.94 64.05 22.91 42.60 174.54
45 11.49 67.23 23.66 39.39 166.85
46 11.35 52.48 24.33 39.82 168.63
47 11.60 25.61 14.53 20.55 124.88
48 11.57 30.36 19.82 27.55 144.20
49 11.52 40.27 25.09 39.88 166.03
50 11.96 55.92 28.33 45.57 170.27
51 11.76 74.08 20.65 34.66 155.34
52 12.15 21.85 9.25 16.18 114.44
53 12.09 34.87 21.42 35.07 148.37
54 11.93 70.08 21.89 32.55 120.24
55 12.48 61.04 26.21 46.12 156.45
56 12.61 46.04 27.33 43.86 154.17
57 12.84 50.80 27.65 41.29 149.48
58 12.75 37.08 21.06 31.57 130.90
59 13.12 77.18 17.97 32.42 128.02
60 13.24 40.92 27.07 40.44 139.12
61 13.47 64.93 26.22 47.59 149.88
62 13.23 31.76 24.34 36.16 149.74
63 13.10 72.52 25.43 44.01 158.17
64 13.33 68.39 28.56 47.29 159.24
65 13.56 56.96 29.07 45.77 146.05
66 13.87 22.39 16.07 23.65 114.87
67 14.14 34.91 27.88 40.80 150.49
68 14.27 44.26 30.26 44.93 153.24
69 14.53 49.32 33.51 49.55 155.80
70 14.10 61.67 28.26 41.25 130.04
71 14.79 53.43 31.31 47.48 139.01
72 14.45 71.52 29.37 51.28 160.50
73 14.58 59.70 33.57 55.27 156.30
74 14.85 74.72 25.66 42.87 131.38
75 14.78 25.62 21.35 34.26 137.22
76 15.25 38.04 29.54 42.13 129.10
77 14.54 46.07 32.47 47.07 150.96
78 15.26 78.38 23.96 39.66 122.02
79 15.16 30.17 27.70 39.58 131.47
80 15.22 68.63 33.90 52.15 150.69
81 15.51 41.74 33.29 46.56 130.28
82 15.49 82.09 16.63 27.44 93.95
83 15.75 65.44 35.38 50.14 128.84
84 16.02 57.16 32.34 51.83 126.68
85 15.87 61.56 35.90 56.84 142.96
86 16.16 22.10 20.50 29.93 114.69
87 15.45 34.24 32.64 38.21 138.31
88 16.08 47.30 32.80 46.46 132.93
89 15.91 18.13 15.21 21.51 106.03
90 16.43 26.96 24.73 37.85 120.21
91 16.67 52.52 33.39 51.28 128.83
92 16.44 71.51 33.54 50.57 137.34
93 16.22 34.07 33.33 42.62 131.61
94 17.02 75.62 35.47 51.27 129.18
95 17.13 44.36 34.97 53.21 134.06
96 17.26 31.95 30.68 43.34 120.16
97 17.21 79.60 28.01 42.05 110.82
98 17.60 40.43 34.29 48.91 117.82
99 17.74 36.46 32.95 46.69 119.26
100 17.40 63.25 41.80 60.14 142.54
101 17.50 18.14 18.89 28.26 100.12
102 17.85 67.79 37.84 55.56 122.13
103 17.95 49.67 35.85 55.04 125.89
104 18.02 25.24 30.60 40.32 113.45
105 18.05 59.55 34.30 55.94 122.58
106 18.11 55.57 37.84 57.68 131.29
107 18.07 84.47 21.64 33.90 93.39
108 18.08 71.97 41.07 59.98 126.87
109 18.49 21.91 26.29 34.45 102.96
110 18.58 28.71 31.10 43.98 112.90
111 18.67 45.57 38.13 58.89 129.08
112 18.87 80.93 33.16 49.00 113.92
113 18.85 76.80 37.74 54.19 114.31
114 18.54 33.40 34.70 38.77 106.20
115 19.00 64.25 45.35 61.99 128.26
116 19.07 17.68 23.54 33.52 95.29
117 19.69 52.47 37.59 56.33 112.22
118 19.28 32.31 37.33 51.84 114.56
119 19.53 39.22 38.87 55.70 118.62
120 19.65 72.80 42.50 62.91 119.75
121 20.06 43.34 39.75 60.17 114.77
122 19.52 57.72 40.28 57.62 124.52
123 19.89 68.82 46.59 63.91 121.85
124 20.09 47.95 41.50 60.07 119.33
125 19.85 83.92 30.81 46.46 103.78
126 20.20 61.56 46.63 63.39 114.96
127 19.91 35.45 38.96 51.59 116.21
128 20.05 56.15 43.19 65.90 124.58
129 20.55 23.52 32.17 44.27 93.66
130 20.34 27.06 36.13 48.33 109.48
131 20.38 19.97 31.20 42.98 105.21
132 20.72 15.92 25.69 29.79 86.42
133 20.73 30.82 42.86 55.04 107.73
134 20.63 77.39 47.31 64.39 118.98
135 20.78 65.70 46.24 71.37 123.83
136 21.09 12.69 18.87 23.12 73.54
137 20.61 81.58 43.93 51.64 108.03
138 20.89 73.85 47.83 58.79 109.43
139 20.79 34.44 33.08 49.62 102.88
140 21.40 59.25 50.01 71.45 117.22
141 21.45 37.52 44.83 59.28 107.86
142 21.62 55.81 45.52 69.31 117.35
143 21.20 80.89 44.89 57.34 112.78
144 21.74 41.45 44.68 63.68 111.89
145 21.47 49.09 49.47 76.58 130.43
146 21.62 70.44 47.96 66.71 114.08
147 21.76 85.03 36.61 43.81 91.00
148 22.06 52.84 48.24 71.07 114.72
149 21.65 75.05 44.89 71.34 99.83
150 22.26 45.20 49.56 66.79 106.39
151 22.14 27.70 41.37 52.52 97.08
152 22.21 32.49 45.95 57.79 104.56
153 22.16 64.13 53.19 73.97 112.10
154 22.12 19.28 35.02 41.41 91.69
155 22.23 80.37 51.81 65.45 109.66
156 22.60 23.43 39.50 47.46 87.74
157 23.10 78.13 51.23 64.99 95.82
158 22.93 15.49 30.62 33.32 76.53
159 23.01 67.92 55.60 76.25 110.73
160 22.97 72.98 54.95 73.67 110.26
161 23.13 61.36 51.80 71.98 104.73
162 23.21 35.42 46.38 63.59 103.38
163 23.06 49.62 48.63 70.88 107.04
164 23.25 87.59 32.14 43.03 78.43
165 23.40 39.25 50.86 68.39 105.48
166 23.29 83.39 45.58 57.22 93.15
