#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
cb2 13  - even-skipped caudal bicoid

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - cad, channel 3 - bcd>
0 2.43 43.69 20.34 12.92 178.93
1 3.07 39.13 18.77 13.17 167.66
2 3.10 49.99 21.25 13.96 159.19
3 3.72 53.85 16.47 11.54 154.36
4 4.08 43.20 21.41 17.84 169.10
5 4.74 47.45 24.03 17.36 161.67
6 5.44 38.65 21.86 18.58 161.13
7 5.72 50.95 22.66 19.02 149.24
8 5.17 34.92 21.00 15.74 182.57
9 5.27 57.86 13.15 11.03 127.89
10 5.65 54.56 22.55 18.08 161.91
11 5.87 42.23 26.67 19.98 169.33
12 6.54 45.35 26.20 21.05 153.84
13 6.87 32.57 23.22 18.06 176.04
14 7.23 36.48 27.05 20.77 172.30
15 7.28 57.92 22.62 18.39 140.61
16 7.62 49.23 26.66 23.91 158.30
17 7.65 53.69 26.50 24.53 146.78
18 7.41 45.51 27.56 26.71 154.47
19 7.83 61.48 16.72 13.67 123.29
20 8.07 41.16 27.22 22.77 151.02
21 8.15 30.32 23.33 19.24 175.24
22 8.85 46.32 28.62 26.36 158.50
23 9.18 37.00 27.42 23.56 158.86
24 9.62 32.64 28.38 21.56 159.82
25 9.29 56.32 25.74 25.00 136.21
26 9.45 51.47 26.82 25.75 137.78
27 9.67 27.82 22.79 18.05 159.92
28 9.73 60.89 25.93 23.59 136.91
29 9.99 41.37 30.09 25.62 156.52
30 10.38 45.12 31.63 27.39 152.46
31 10.64 64.44 23.56 19.22 124.48
32 10.94 58.39 28.99 31.04 141.69
33 11.44 49.13 28.95 28.16 130.13
34 11.42 34.29 30.32 25.65 163.47
35 11.45 38.22 32.30 26.83 152.06
36 11.35 52.69 30.83 31.17 137.82
37 11.05 41.19 27.63 30.12 150.17
38 11.83 30.27 29.44 23.38 151.11
39 11.57 23.38 21.05 16.59 146.94
40 11.51 26.62 27.42 21.76 164.14
41 11.91 55.85 33.77 33.62 144.39
42 11.93 66.95 20.87 18.51 112.14
43 12.12 62.07 28.33 29.07 122.56
44 12.35 43.81 29.32 26.78 131.41
45 12.87 20.37 22.14 15.51 144.57
46 13.59 57.88 34.66 33.75 123.07
47 13.56 48.24 31.17 31.42 124.12
48 13.47 39.36 31.30 27.83 138.43
49 13.30 34.15 32.38 27.86 145.27
50 13.48 53.34 33.64 34.19 132.43
51 13.43 26.47 31.33 25.23 149.28
52 13.73 66.26 31.16 27.66 110.30
53 13.74 61.69 37.93 34.28 127.16
54 14.40 29.96 29.98 26.74 144.51
55 14.31 22.13 28.59 23.47 145.36
56 14.39 44.40 31.79 32.11 130.39
57 13.79 36.38 0.00 0.00 0.00
58 15.01 35.45 32.55 30.44 144.13
59 15.11 51.41 34.79 36.64 132.43
60 15.15 62.91 36.99 38.26 124.63
61 15.53 39.93 31.53 30.77 132.10
62 15.58 55.46 36.35 38.55 131.78
63 15.37 72.24 24.89 23.92 91.07
64 15.49 25.64 32.77 27.22 143.68
65 15.82 58.92 37.67 38.28 118.69
66 15.95 66.18 37.55 37.61 106.41
67 16.14 31.95 32.87 29.67 130.08
68 16.24 69.40 36.76 35.75 95.60
69 16.56 47.74 34.22 35.57 121.57
70 16.27 44.08 32.42 35.69 130.01
71 16.58 22.24 31.92 27.42 130.26
72 16.46 15.30 24.49 18.69 144.03
73 16.89 37.41 35.64 37.74 144.88
74 17.04 27.53 35.69 30.89 137.59
75 17.13 50.96 36.46 38.27 122.91
76 17.27 18.71 30.13 26.08 133.14
77 16.94 62.85 40.30 43.13 111.72
78 17.50 54.30 37.71 39.37 116.71
79 17.90 41.21 35.64 35.09 123.96
80 17.73 73.17 33.20 30.55 86.84
81 17.74 59.68 37.71 41.33 113.77
82 18.10 34.77 36.52 34.16 130.43
83 18.15 30.93 39.32 34.73 138.92
84 18.26 66.27 42.42 41.97 96.57
85 18.30 69.90 40.85 43.20 98.83
86 18.43 44.96 37.30 36.91 121.85
87 18.49 56.57 44.40 47.68 127.29
88 18.43 14.83 28.94 21.92 135.41
89 18.81 21.59 37.67 29.50 129.24
90 18.69 25.98 38.30 34.40 136.69
91 19.16 62.64 45.73 44.26 103.22
92 19.36 47.99 40.60 38.70 117.97
93 19.29 38.78 36.79 34.18 119.56
94 19.35 52.48 40.44 44.56 114.93
95 19.46 17.33 35.91 29.87 140.90
96 19.87 72.31 41.38 43.34 82.70
97 19.88 58.40 46.27 47.07 109.34
98 20.11 33.69 37.53 36.51 126.05
99 19.95 29.98 42.60 38.63 140.96
100 20.03 67.87 46.93 46.32 90.42
101 20.41 12.23 24.94 19.12 103.52
102 20.40 25.63 40.70 36.45 134.10
103 20.71 44.59 42.54 43.12 113.00
104 20.86 20.09 42.40 30.96 124.31
105 20.68 75.38 46.45 43.34 81.97
106 21.12 54.75 43.04 43.57 100.55
107 20.93 36.78 40.75 43.85 134.34
108 20.88 49.96 42.86 45.30 115.59
109 21.04 41.07 42.73 44.94 130.66
110 21.18 64.73 53.20 48.25 94.86
111 21.13 78.81 40.57 32.92 70.01
112 21.19 61.08 50.92 53.04 104.08
113 21.28 16.39 38.56 29.29 117.50
114 21.75 23.11 44.19 37.56 132.80
115 21.89 68.24 54.90 50.17 89.91
116 21.99 31.58 45.86 42.61 124.62
117 22.00 72.10 53.41 47.33 81.41
118 22.28 57.71 49.46 52.35 106.72
119 22.11 27.52 45.95 40.66 130.58
120 22.43 46.69 47.83 46.55 110.44
121 22.60 38.94 46.08 46.64 120.09
122 22.36 51.09 52.23 51.23 113.33
123 22.43 75.84 50.50 46.19 74.50
124 22.64 14.07 42.43 29.89 116.40
125 22.75 35.31 44.23 46.44 123.53
126 22.97 42.82 46.03 47.82 110.86
127 23.02 62.07 54.02 53.46 90.97
128 23.33 18.96 45.63 33.45 108.70
129 23.53 53.62 49.09 52.45 98.56
130 23.26 23.34 46.53 41.40 124.80
131 23.83 65.59 57.79 56.44 90.17
132 23.58 69.31 60.24 56.33 85.92
133 23.96 28.07 46.32 43.45 112.47
134 24.00 48.96 50.39 52.46 109.17
135 24.14 31.99 46.91 43.03 106.20
136 24.40 72.14 61.29 53.02 73.74
137 23.97 57.57 53.46 54.39 101.22
138 24.07 76.22 60.82 51.11 74.14
139 24.29 11.44 37.13 25.46 93.15
140 24.54 40.18 49.84 47.24 108.06
141 24.46 44.75 52.31 56.45 111.62
142 24.59 15.51 47.10 34.82 103.03
143 24.47 36.08 45.06 46.87 106.08
144 24.84 24.04 52.80 45.13 116.60
145 24.90 61.65 57.47 55.62 88.90
146 25.45 18.87 49.15 36.96 97.62
147 25.35 79.94 63.78 47.08 63.18
148 25.22 51.85 56.14 54.04 100.70
149 25.65 68.14 62.76 56.89 81.35
150 25.47 57.21 60.11 62.59 97.61
151 25.61 47.10 56.04 55.26 106.90
152 25.70 75.51 75.39 60.86 74.94
153 26.04 30.40 52.87 43.57 100.41
154 26.19 26.64 55.38 49.03 107.16
155 26.13 34.19 53.42 50.32 104.14
156 26.37 42.73 56.35 55.48 102.90
157 26.22 13.38 51.66 33.64 98.36
158 26.17 38.61 53.22 52.26 99.36
159 26.80 10.51 40.09 25.24 76.94
160 26.37 62.96 60.45 62.21 79.53
161 26.35 22.31 59.49 45.95 110.61
162 26.43 72.13 71.47 62.10 71.83
163 26.52 53.70 62.33 62.19 97.11
164 26.81 58.46 60.49 62.20 86.54
165 26.92 47.59 64.70 64.09 106.55
166 27.17 65.94 66.91 65.88 78.64
